                           x                ground state                 1st excited                 2nd excited
   10.676691729323306        1.4783343559705737E-031   2.4161049807805412E-031   3.1042470585383269E-033
   10.776942355889723        1.3510254506752978E-031   2.9836091109278121E-034   2.2416834769894010E-031
   10.877192982456137        8.4493026213600665E-032   1.4354490750446245E-032   1.1807184020627612E-031
   10.977443609022554        1.3193422567637490E-033   2.3530182840755153E-032   5.0146948995687431E-031
   11.077694235588972        2.9527541323518883E-032   7.7089298850054898E-034   2.3252687811402696E-031
   11.177944862155385        1.3081726375891565E-031   5.4339542744592296E-031   2.3368668964534129E-033
   11.278195488721803        6.7828887367471691E-031   1.7382729422619322E-032   4.4306445052478067E-031
   11.378446115288220        2.5579082337835775E-033   2.2267822796549111E-031   2.6923560192002107E-031
   11.478696741854634        2.8337431769471871E-031   7.9985713314793012E-031   9.5514492008763781E-031
   11.578947368421051        5.4086403374342147E-032   2.4508139442822641E-031   5.6935766922897062E-033
   11.679197994987469        3.9414870380213204E-031   2.8174108068435731E-032   1.1172509057439614E-031
   11.779448621553883        5.6491659096478788E-032   1.0637743951656679E-032   1.6951966737248627E-031
   11.879699248120300        2.3510401521775849E-031   5.8897778378058322E-031   4.9038561035077246E-031
   11.979949874686714        5.7184550540361617E-032   1.8308633524099072E-031   8.4116636234078115E-032
   12.080200501253131        1.2052803855841574E-035   1.3808794505421371E-031   2.0233781513326797E-032
   12.180451127819545        9.6456496688146152E-032   1.2929120754837075E-032   9.8301438873725741E-032
   12.280701754385966        2.8614251670473593E-031   4.1207683891961290E-031   9.3927638958663104E-032
   12.380952380952380        9.0501639308572166E-034   3.4621725894420316E-031   4.7193465476463803E-032
   12.481203007518793        6.0499375102431406E-034   4.8407298217325031E-031   5.1511861504095100E-032
   12.581453634085214        3.3143845427382836E-034   1.0449639978663481E-031   2.3057611447839934E-033
   12.681704260651628        2.6020618312243823E-031   2.0213203858200727E-031   2.7646799571484009E-033
   12.781954887218042        3.5611934418610882E-033   3.5868863164688675E-033   1.0407275426188070E-035
   12.882205513784456        2.0501307125271254E-032   2.1177168638510491E-031   1.9157034678951399E-031
   12.982456140350877        8.6375455941366342E-032   6.2411787966751972E-032   1.8629636524079475E-031
   13.082706766917291        6.1526464267369241E-034   2.7982774215092393E-032   4.6940624835566866E-033
   13.182957393483704        7.2936607144478759E-034   2.6698388279657148E-031   2.8904344069515694E-032
   13.283208020050125        1.6683169139952907E-031   3.3840168573864015E-032   1.7138615130545261E-035
   13.383458646616539        7.6953620160799783E-032   3.6137192026779253E-032   6.9534174731026551E-032
   13.483709273182953        4.1521098873769554E-032   3.1471694008011978E-032   3.2251818517293407E-032
   13.583959899749374        2.1985127551545719E-031   5.8344443756554230E-032   1.3523035747365029E-032
   13.684210526315788        2.5427667142406360E-032   6.8071448684068778E-032   5.3923628910588389E-032
   13.784461152882201        2.2621687921348788E-032   1.0670020061016494E-032   7.6948065501803978E-032
   13.884711779448622        8.6436989866932253E-036   7.1318150424702336E-035   8.6905402823390877E-033
   13.984962406015036        7.5659206244112231E-034   3.4293341178556346E-035   2.1492031385965442E-031
   14.085213032581450        2.1305224467494745E-032   1.5531306516197652E-033   1.3761051685665701E-032
   14.185463659147871        4.7543150164943143E-033   1.7443810817841115E-031   6.6260202626038390E-033
   14.285714285714285        1.9190126408126594E-032   2.1014843302207479E-031   4.9902401331526794E-032
   14.385964912280699        6.8665612116275850E-032   3.1101777547378352E-031   3.0945945090828384E-031
   14.486215538847119        1.9098439467386960E-032   8.3696246187982097E-032   6.9445143789928123E-032
   14.586466165413533        2.8203897227837003E-031   6.9130693183783848E-031   5.9678592553132531E-032
   14.686716791979947        4.3828371838564341E-031   2.2585110187867254E-031   3.0392825946910923E-032
   14.786967418546361        1.0664077187668074E-032   3.2336325338380735E-032   2.4723358907388588E-032
   14.887218045112782        5.2498140733036037E-032   6.2187923308597455E-031   6.8257334889816902E-032
   14.987468671679196        2.2605921837609268E-031   1.5963558636002414E-032   2.0847863148779238E-031
   15.087719298245609        5.9510209405657615E-032   3.2292192631689005E-032   9.0543778784071621E-032
   15.187969924812030        7.9106825772876236E-032   8.8298139419948651E-032   5.3854472203484920E-033
   15.288220551378444        1.3882620173424566E-031   2.0981670328767232E-031   9.0114788989796845E-032
   15.388471177944858        1.9628152074134099E-031   6.5455682964734756E-032   9.4898613098739962E-034
   15.488721804511279        6.6854736719734067E-032   4.3283523707084356E-031   3.6239126636894453E-033
   15.588972431077693        5.0992071900347945E-032   1.3019810231412583E-031   1.2798072914762851E-032
   15.689223057644107        1.1532697402890895E-030   1.2891553330223400E-031   3.2874893035563103E-031
   15.789473684210527        1.9061484962968067E-033   4.2161093845973551E-032   5.1581218638856326E-032
   15.889724310776941        7.2047355855698588E-031   2.4934894109025244E-033   7.4112323794209803E-034
   15.989974937343355        5.5363923784512783E-032   2.1130058664869062E-031   5.7888857924636136E-032
   16.090225563909769        2.1357692885041368E-031   7.0650434573929549E-031   3.1373422801983565E-032
   16.190476190476190        6.0768898176373481E-034   5.9624077776864058E-031   2.0337702101144507E-031
   16.290726817042604        9.0101948300107869E-032   4.9706995359421287E-031   3.0362626377148289E-031
   16.390977443609017        3.6088456213300463E-032   1.1727112357419711E-030   1.2783922785123369E-030
   16.491228070175438        1.1103779258310161E-031   3.2824330261066361E-031   7.7318407575364295E-031
   16.591478696741852        3.0140490138790417E-032   4.1755073727713606E-031   1.4648907847979780E-031
   16.691729323308266        1.0259200686019939E-031   1.1189092059746221E-035   1.6561226465835746E-031
   16.791979949874687        1.2149357439061776E-031   3.4890345566211023E-031   2.8148240706502524E-033
   16.892230576441101        2.4602302442516406E-032   1.9523372311285312E-031   3.5282473651300018E-031
   16.992481203007515        4.1320002284798780E-031   8.6883307718173261E-032   4.9554878951647785E-032
   17.092731829573935        7.1627825899393737E-032   8.8944718157866086E-032   6.4079752386629234E-031
   17.192982456140349        6.0321046989339201E-031   1.3076920460931253E-032   1.4186135341646784E-031
   17.293233082706763        1.1028578933619916E-031   1.5688358160975619E-031   1.8599832118137090E-031
   17.393483709273184        1.7757899546502453E-031   1.6936254697575920E-031   4.9741162120592718E-032
   17.493734335839598        9.8318474352984837E-031   5.7025764643659729E-032   8.3035736504251615E-033
   17.593984962406012        3.2110752429392471E-031   2.9645917899678242E-031   9.4337219729035482E-031
   17.694235588972433        9.1482038198947356E-035   6.6567065159664695E-031   1.7412450943506716E-031
   17.794486215538846        5.0871001548170494E-031   1.8375317085192156E-033   1.8892759042768777E-031
   17.894736842105260        6.3567167817552226E-031   2.3979113865949232E-032   2.4836917587532024E-031
   17.994987468671674        4.1492321162357024E-032   1.1408703301150779E-030   2.3071891085926150E-032
   18.095238095238095        2.3625857891583114E-031   1.1751367404100219E-031   2.0561269025782667E-031
   18.195488721804509        7.4944096868973256E-032   3.5840993181870013E-032   2.0378336603469420E-031
   18.295739348370923        3.6221953339160655E-032   5.4888395228199453E-031   4.8112640788302510E-031
   18.395989974937343        1.7809115617771478E-033   1.2619882896674593E-031   8.7916291843461700E-033
   18.496240601503757        6.3703490412692480E-032   5.7046988184611021E-032   7.9166892911874838E-032
   18.596491228070171        4.4256727085672906E-032   2.7689101101131877E-031   5.6242144592215637E-033
   18.696741854636592        1.5760826246108705E-031   1.1573123487633445E-032   1.4476457840175095E-032
   18.796992481203006        2.5131778411422343E-032   3.0154352489586619E-032   1.4725633553379274E-031
   18.897243107769420        8.5188700123478494E-031   5.6247662410403635E-031   1.0728392372570713E-031
   18.997493734335841        2.8854134115488082E-031   4.5075226591514597E-031   1.4725147626139767E-032
   19.097744360902254        2.5066553273364456E-032   5.0135610852156250E-032   3.5030095669551740E-032
   19.197994987468668        4.5564371976140998E-031   1.1421252164793276E-031   2.1859538345169168E-033
   19.298245614035082        8.5072336751572808E-031   1.8089689811999881E-032   2.0407290228520867E-031
   19.398496240601503        4.9782676191390129E-032   1.4608241425725808E-032   1.3447372854087665E-031
   19.498746867167917        4.6900495552242392E-031   3.4964535028812800E-032   6.9575884408400306E-034
   19.598997493734331        2.6127230224122331E-032   2.5288706596010293E-032   5.4524007283986723E-032
   19.699248120300751        1.1272413025139612E-032   4.5399818645929585E-032   6.4302105537934993E-032
   19.799498746867165        2.9104195776227226E-032   1.0429985779166568E-032   5.2916884761814452E-032
   19.899749373433579        2.8133725230586418E-032   1.0155801068507078E-032   9.4904938951558825E-032
   20.000000000000000        1.9776586995178461E-031   7.1609478042020579E-032   2.2976154298273828E-034
